AgentID;Operation;Result
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
448:;Observation;Sentence: propositions: ROCK^DAY^GREEN, reward: Reward.none , evidence: 1 
448:;Current Health;Health.moreThanThreeQuarter
448:;DecisionMakingSystem;{'eat': 2.306064592131403, 'explore': 5.54225208209486}
448:;Action Chosen;Action.explore
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
448:;Observation;Sentence: propositions: ROCK^DAY^GREEN, reward: Reward.none , evidence: 1 
448:;Current Health;Health.moreThanThreeQuarter
448:;DecisionMakingSystem;{'eat': 2.306064592131403, 'explore': 5.54225208209486}
448:;Action Chosen;Action.explore
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
448:;Observation;Sentence: propositions: ROCK^DAY^GREEN, reward: Reward.none , evidence: 1 
448:;Current Health;Health.moreThanThreeQuarter
448:;DecisionMakingSystem;{'eat': 2.306064592131403, 'explore': 5.54225208209486}
448:;Action Chosen;Action.explore
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
448:;Observation;Sentence: propositions: ROCK^DAY^GREEN, reward: Reward.none , evidence: 1 
448:;Current Health;Health.moreThanThreeQuarter
448:;DecisionMakingSystem;{'eat': 2.306064592131403, 'explore': 5.54225208209486}
448:;Action Chosen;Action.explore
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
448:;Observation;Sentence: propositions: DAY^GREEN, reward: Reward.none , evidence: 1 
448:;Current Health;Health.moreThanThreeQuarter
448:;DecisionMakingSystem;{'eat': 2.306064592131403, 'explore': 5.54225208209486}
448:;Action Chosen;Action.explore
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
448:;Observation;Sentence: propositions: DAY^GREEN, reward: Reward.none , evidence: 1 
448:;Current Health;Health.moreThanThreeQuarter
448:;DecisionMakingSystem;{'eat': 2.306064592131403, 'explore': 5.54225208209486}
448:;Action Chosen;Action.explore
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
448:;Observation;Sentence: propositions: DAY^GREEN, reward: Reward.none , evidence: 1 
448:;Current Health;Health.moreThanThreeQuarter
448:;DecisionMakingSystem;{'eat': 2.306064592131403, 'explore': 5.54225208209486}
448:;Action Chosen;Action.explore
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
122:;Current Health;Health.lessThanHalf
122:;DecisionMakingSystem;{'eat': 5.70650937594184, 'explore': 5.54225208209486}
122:;Action Chosen;Action.eat
122:;Observation;Sentence: propositions: ROCK^TREE^DAY^PURPLE, reward: Reward.none , evidence: 1 
